Month,Group,Reason,State,Count,record_type
2022-02-01,Other,Other (not elsewhere classified),ACT,200.0,individual_reason
2022-02-01,COVID,COVID-19,ACT,43.0,individual_reason
2022-01-01,Accommodation,Housing crisis (e.g. eviction),ACT,657.0,individual_reason
2022-01-01,Accommodation,Inadequate or inappropriate dwelling conditions,ACT,636.0,individual_reason
2022-01-01,Accommodation,Previous accommodation ended,ACT,399.0,individual_reason
2022-01-01,Financial,Financial difficulties,ACT,784.0,individual_reason
2022-01-01,Financial,Housing affordability stress,ACT,737.0,individual_reason
2022-01-01,Financial,Employment difficulties,ACT,141.0,individual_reason
2022-01-01,Financial,Unemployment,ACT,318.0,individual_reason
2022-01-01,Financial,Problematic gambling,ACT,7.0,individual_reason
2022-01-01,Interpersonal,Time out from family/other situation,ACT,229.0,individual_reason
2022-01-01,Interpersonal,Relationship/family breakdown,ACT,706.0,individual_reason
2022-01-01,Interpersonal,Sexual abuse,ACT,26.0,individual_reason
2022-01-01,Interpersonal,Family and domestic violence,ACT,671.0,individual_reason
2022-01-01,Interpersonal,Non-family violence,ACT,48.0,individual_reason
2022-01-01,Health,Mental health issues,ACT,477.0,individual_reason
2022-01-01,Health,Medical issues,ACT,229.0,individual_reason
2022-01-01,Health,Problematic drug or substance use,ACT,171.0,individual_reason
2022-01-01,Health,Problematic alcohol use,ACT,71.0,individual_reason
2022-01-01,Other,Transition from custodial arrangements,ACT,46.0,individual_reason
2022-01-01,Other,Transition from foster care and child safety residential placements,ACT,13.0,individual_reason
2022-01-01,Other,Transition from other care arrangements,ACT,46.0,individual_reason
2022-01-01,Other,Discrimination including racial discrimination,ACT,32.0,individual_reason
2022-01-01,Other,Itinerant,ACT,30.0,individual_reason
2022-01-01,Other,Unable to return home due to environmental reasons,ACT,78.0,individual_reason
2022-01-01,Other,Disengagement with school or other education and training,ACT,17.0,individual_reason
2022-01-01,Other,Lack of family and/or community support,ACT,509.0,individual_reason
2022-01-01,Other,Other (not elsewhere classified),ACT,208.0,individual_reason
2022-01-01,COVID,COVID-19,ACT,49.0,individual_reason
2021-12-01,Accommodation,Housing crisis (e.g. eviction),ACT,648.0,individual_reason
2021-12-01,Accommodation,Inadequate or inappropriate dwelling conditions,ACT,612.0,individual_reason
2021-12-01,Accommodation,Previous accommodation ended,ACT,384.0,individual_reason
2021-12-01,Financial,Financial difficulties,ACT,784.0,individual_reason
2021-12-01,Financial,Housing affordability stress,ACT,740.0,individual_reason
2021-12-01,Financial,Employment difficulties,ACT,142.0,individual_reason
2021-12-01,Financial,Unemployment,ACT,322.0,individual_reason
2021-12-01,Financial,Problematic gambling,ACT,8.0,individual_reason
2021-12-01,Interpersonal,Time out from family/other situation,ACT,237.0,individual_reason
2021-12-01,Interpersonal,Relationship/family breakdown,ACT,712.0,individual_reason
2021-12-01,Interpersonal,Sexual abuse,ACT,28.0,individual_reason
2021-12-01,Interpersonal,Family and domestic violence,ACT,694.0,individual_reason
2021-12-01,Interpersonal,Non-family violence,ACT,64.0,individual_reason
2021-12-01,Health,Mental health issues,ACT,496.0,individual_reason
2021-12-01,Health,Medical issues,ACT,251.0,individual_reason
2021-12-01,Health,Problematic drug or substance use,ACT,167.0,individual_reason
2021-12-01,Health,Problematic alcohol use,ACT,69.0,individual_reason
2021-12-01,Other,Transition from custodial arrangements,ACT,48.0,individual_reason
2021-12-01,Other,Transition from foster care and child safety residential placements,ACT,13.0,individual_reason
2021-12-01,Other,Transition from other care arrangements,ACT,41.0,individual_reason
2021-12-01,Other,Discrimination including racial discrimination,ACT,37.0,individual_reason
2021-12-01,Other,Itinerant,ACT,29.0,individual_reason
2021-12-01,Other,Unable to return home due to environmental reasons,ACT,81.0,individual_reason
2021-12-01,Other,Disengagement with school or other education and training,ACT,18.0,individual_reason
2021-12-01,Other,Lack of family and/or community support,ACT,539.0,individual_reason
2021-12-01,Other,Other (not elsewhere classified),ACT,219.0,individual_reason
2021-12-01,COVID,COVID-19,ACT,52.0,individual_reason
2021-11-01,Accommodation,Housing crisis (e.g. eviction),ACT,682.0,individual_reason
2021-11-01,Accommodation,Inadequate or inappropriate dwelling conditions,ACT,648.0,individual_reason
2021-11-01,Accommodation,Previous accommodation ended,ACT,456.0,individual_reason
2021-11-01,Financial,Financial difficulties,ACT,793.0,individual_reason
2021-11-01,Financial,Housing affordability stress,ACT,745.0,individual_reason
2021-11-01,Financial,Employment difficulties,ACT,156.0,individual_reason
2021-11-01,Financial,Unemployment,ACT,331.0,individual_reason
2021-11-01,Financial,Problematic gambling,ACT,8.0,individual_reason
2021-11-01,Interpersonal,Time out from family/other situation,ACT,245.0,individual_reason
2021-11-01,Interpersonal,Relationship/family breakdown,ACT,737.0,individual_reason
2021-11-01,Interpersonal,Sexual abuse,ACT,30.0,individual_reason
2021-11-01,Interpersonal,Family and domestic violence,ACT,708.0,individual_reason
2021-11-01,Interpersonal,Non-family violence,ACT,61.0,individual_reason
2021-11-01,Health,Mental health issues,ACT,505.0,individual_reason
2021-11-01,Health,Medical issues,ACT,247.0,individual_reason
2021-11-01,Health,Problematic drug or substance use,ACT,175.0,individual_reason
2021-11-01,Health,Problematic alcohol use,ACT,82.0,individual_reason
2021-11-01,Other,Transition from custodial arrangements,ACT,41.0,individual_reason
2021-11-01,Other,Transition from foster care and child safety residential placements,ACT,11.0,individual_reason
2021-11-01,Other,Transition from other care arrangements,ACT,43.0,individual_reason
2021-11-01,Other,Discrimination including racial discrimination,ACT,35.0,individual_reason
2021-11-01,Other,Itinerant,ACT,30.0,individual_reason
2021-11-01,Other,Unable to return home due to environmental reasons,ACT,79.0,individual_reason
2021-11-01,Other,Disengagement with school or other education and training,ACT,18.0,individual_reason
2021-11-01,Other,Lack of family and/or community support,ACT,558.0,individual_reason
2021-11-01,Other,Other (not elsewhere classified),ACT,232.0,individual_reason
2021-11-01,COVID,COVID-19,ACT,54.0,individual_reason
2021-10-01,Accommodation,Housing crisis (e.g. eviction),ACT,674.0,individual_reason
2021-10-01,Accommodation,Inadequate or inappropriate dwelling conditions,ACT,629.0,individual_reason
2021-10-01,Accommodation,Previous accommodation ended,ACT,469.0,individual_reason
2021-10-01,Financial,Financial difficulties,ACT,806.0,individual_reason
2021-10-01,Financial,Housing affordability stress,ACT,752.0,individual_reason
2021-10-01,Financial,Employment difficulties,ACT,155.0,individual_reason
2021-10-01,Financial,Unemployment,ACT,329.0,individual_reason
2021-10-01,Financial,Problematic gambling,ACT,9.0,individual_reason
2021-10-01,Interpersonal,Time out from family/other situation,ACT,244.0,individual_reason
2021-10-01,Interpersonal,Relationship/family breakdown,ACT,733.0,individual_reason
2021-10-01,Interpersonal,Sexual abuse,ACT,28.0,individual_reason
2021-10-01,Interpersonal,Family and domestic violence,ACT,712.0,individual_reason
2021-10-01,Interpersonal,Non-family violence,ACT,59.0,individual_reason
2021-10-01,Health,Mental health issues,ACT,502.0,individual_reason
2021-10-01,Health,Medical issues,ACT,251.0,individual_reason
2021-10-01,Health,Problematic drug or substance use,ACT,176.0,individual_reason
2021-10-01,Health,Problematic alcohol use,ACT,76.0,individual_reason
2021-10-01,Other,Transition from custodial arrangements,ACT,43.0,individual_reason
2021-10-01,Other,Transition from foster care and child safety residential placements,ACT,11.0,individual_reason
2021-10-01,Other,Transition from other care arrangements,ACT,38.0,individual_reason
2021-10-01,Other,Discrimination including racial discrimination,ACT,35.0,individual_reason
2021-10-01,Other,Itinerant,ACT,30.0,individual_reason
2021-10-01,Other,Unable to return home due to environmental reasons,ACT,73.0,individual_reason
2021-10-01,Other,Disengagement with school or other education and training,ACT,21.0,individual_reason
2021-10-01,Other,Lack of family and/or community support,ACT,570.0,individual_reason
2021-10-01,Other,Other (not elsewhere classified),ACT,243.0,individual_reason
2021-10-01,COVID,COVID-19,ACT,69.0,individual_reason
2021-09-01,Accommodation,Housing crisis (e.g. eviction),ACT,655.0,individual_reason
2021-09-01,Accommodation,Inadequate or inappropriate dwelling conditions,ACT,611.0,individual_reason
2021-09-01,Accommodation,Previous accommodation ended,ACT,447.0,individual_reason
2021-09-01,Financial,Financial difficulties,ACT,811.0,individual_reason
2021-09-01,Financial,Housing affordability stress,ACT,754.0,individual_reason
2021-09-01,Financial,Employment difficulties,ACT,148.0,individual_reason
2021-09-01,Financial,Unemployment,ACT,344.0,individual_reason
2021-09-01,Financial,Problematic gambling,ACT,11.0,individual_reason
2021-09-01,Interpersonal,Time out from family/other situation,ACT,233.0,individual_reason
2021-09-01,Interpersonal,Relationship/family breakdown,ACT,727.0,individual_reason
2021-09-01,Interpersonal,Sexual abuse,ACT,26.0,individual_reason
2021-09-01,Interpersonal,Family and domestic violence,ACT,682.0,individual_reason
2021-09-01,Interpersonal,Non-family violence,ACT,61.0,individual_reason
2021-09-01,Health,Mental health issues,ACT,497.0,individual_reason
2021-09-01,Health,Medical issues,ACT,240.0,individual_reason
2021-09-01,Health,Problematic drug or substance use,ACT,166.0,individual_reason
2021-09-01,Health,Problematic alcohol use,ACT,68.0,individual_reason
2021-09-01,Other,Transition from custodial arrangements,ACT,45.0,individual_reason
2021-09-01,Other,Transition from foster care and child safety residential placements,ACT,8.0,individual_reason
2021-09-01,Other,Transition from other care arrangements,ACT,33.0,individual_reason
2021-09-01,Other,Discrimination including racial discrimination,ACT,34.0,individual_reason
2021-09-01,Other,Itinerant,ACT,27.0,individual_reason
2021-09-01,Other,Unable to return home due to environmental reasons,ACT,72.0,individual_reason
2021-09-01,Other,Disengagement with school or other education and training,ACT,20.0,individual_reason
2021-09-01,Other,Lack of family and/or community support,ACT,570.0,individual_reason
2021-09-01,Other,Other (not elsewhere classified),ACT,239.0,individual_reason
2021-09-01,COVID,COVID-19,ACT,77.0,individual_reason
2021-08-01,Accommodation,Housing crisis (e.g. eviction),ACT,638.0,individual_reason
2021-08-01,Accommodation,Inadequate or inappropriate dwelling conditions,ACT,566.0,individual_reason
2021-08-01,Accommodation,Previous accommodation ended,ACT,424.0,individual_reason
2021-08-01,Financial,Financial difficulties,ACT,769.0,individual_reason
2021-08-01,Financial,Housing affordability stress,ACT,720.0,individual_reason
2021-08-01,Financial,Employment difficulties,ACT,140.0,individual_reason
2021-08-01,Financial,Unemployment,ACT,341.0,individual_reason
2021-08-01,Financial,Problematic gambling,ACT,11.0,individual_reason
2021-08-01,Interpersonal,Time out from family/other situation,ACT,217.0,individual_reason
2021-08-01,Interpersonal,Relationship/family breakdown,ACT,716.0,individual_reason
2021-08-01,Interpersonal,Sexual abuse,ACT,26.0,individual_reason
2021-08-01,Interpersonal,Family and domestic violence,ACT,673.0,individual_reason
2021-08-01,Interpersonal,Non-family violence,ACT,65.0,individual_reason
2021-08-01,Health,Mental health issues,ACT,486.0,individual_reason
2021-08-01,Health,Medical issues,ACT,220.0,individual_reason
2021-08-01,Health,Problematic drug or substance use,ACT,165.0,individual_reason
2021-08-01,Health,Problematic alcohol use,ACT,74.0,individual_reason
2021-08-01,Other,Transition from custodial arrangements,ACT,46.0,individual_reason
2021-08-01,Other,Transition from foster care and child safety residential placements,ACT,7.0,individual_reason
2021-08-01,Other,Transition from other care arrangements,ACT,36.0,individual_reason
2021-08-01,Other,Discrimination including racial discrimination,ACT,34.0,individual_reason
2021-08-01,Other,Itinerant,ACT,21.0,individual_reason
2021-08-01,Other,Unable to return home due to environmental reasons,ACT,68.0,individual_reason
2021-08-01,Other,Disengagement with school or other education and training,ACT,22.0,individual_reason
2021-08-01,Other,Lack of family and/or community support,ACT,565.0,individual_reason
2021-08-01,Other,Other (not elsewhere classified),ACT,241.0,individual_reason
2021-08-01,COVID,COVID-19,ACT,61.0,individual_reason
2021-07-01,Accommodation,Housing crisis (e.g. eviction),ACT,648.0,individual_reason
2021-07-01,Accommodation,Inadequate or inappropriate dwelling conditions,ACT,574.0,individual_reason
2021-07-01,Accommodation,Previous accommodation ended,ACT,409.0,individual_reason
2021-07-01,Financial,Financial difficulties,ACT,773.0,individual_reason
2021-07-01,Financial,Housing affordability stress,ACT,726.0,individual_reason
2021-07-01,Financial,Employment difficulties,ACT,146.0,individual_reason
2021-07-01,Financial,Unemployment,ACT,344.0,individual_reason
2021-07-01,Financial,Problematic gambling,ACT,10.0,individual_reason
