Month,Client_Group,State,Count
2025-03-01,FDV,Tas,507.0
2025-03-01,Mental health,Tas,969.0
2025-03-01,Drug or alcohol issues,Tas,246.0
2025-03-01,Financial assistance for accommodation,Tas,66.0
2025-03-01,Nights in emergency accommodation,Tas,12303.0
2025-03-01,Emergency accommodation,Tas,625.0
2025-03-01,Homeless,Tas,1422.0
2025-03-01,At risk of homelessness,Tas,880.0
2025-02-01,Indigenous,Tas,442.0
2025-02-01,FDV,Tas,523.0
2025-02-01,Mental health,Tas,1012.0
2025-02-01,Drug or alcohol issues,Tas,230.0
2025-02-01,Financial assistance for accommodation,Tas,63.0
2025-02-01,Nights in emergency accommodation,Tas,11284.0
2025-02-01,Emergency accommodation,Tas,618.0
2025-02-01,Homeless,Tas,1451.0
2025-02-01,At risk of homelessness,Tas,943.0
2025-01-01,Indigenous,Tas,471.0
2025-01-01,FDV,Tas,532.0
2025-01-01,Mental health,Tas,1067.0
2025-01-01,Drug or alcohol issues,Tas,231.0
2025-01-01,Financial assistance for accommodation,Tas,66.0
2025-01-01,Nights in emergency accommodation,Tas,12280.0
2025-01-01,Emergency accommodation,Tas,636.0
2025-01-01,Homeless,Tas,1513.0
2025-01-01,At risk of homelessness,Tas,954.0
2024-12-01,Indigenous,Tas,454.0
2024-12-01,FDV,Tas,500.0
2024-12-01,Mental health,Tas,1027.0
2024-12-01,Drug or alcohol issues,Tas,236.0
2024-12-01,Financial assistance for accommodation,Tas,81.0
2024-12-01,Nights in emergency accommodation,Tas,11865.0
2024-12-01,Emergency accommodation,Tas,617.0
2024-12-01,Homeless,Tas,1441.0
2024-12-01,At risk of homelessness,Tas,940.0
2024-11-01,Indigenous,Tas,442.0
2024-11-01,FDV,Tas,479.0
2024-11-01,Mental health,Tas,987.0
2024-11-01,Drug or alcohol issues,Tas,236.0
2024-11-01,Financial assistance for accommodation,Tas,54.0
2024-11-01,Nights in emergency accommodation,Tas,12090.0
2024-11-01,Emergency accommodation,Tas,605.0
2024-11-01,Homeless,Tas,1434.0
2024-11-01,At risk of homelessness,Tas,873.0
2024-10-01,Indigenous,Tas,430.0
2024-10-01,FDV,Tas,493.0
2024-10-01,Mental health,Tas,969.0
2024-10-01,Drug or alcohol issues,Tas,235.0
2024-10-01,Financial assistance for accommodation,Tas,54.0
2024-10-01,Nights in emergency accommodation,Tas,11746.0
2024-10-01,Emergency accommodation,Tas,596.0
2024-10-01,Homeless,Tas,1408.0
2024-10-01,At risk of homelessness,Tas,883.0
2024-09-01,Indigenous,Tas,422.0
2024-09-01,FDV,Tas,479.0
2024-09-01,Mental health,Tas,965.0
2024-09-01,Drug or alcohol issues,Tas,223.0
2024-09-01,Financial assistance for accommodation,Tas,60.0
2024-09-01,Nights in emergency accommodation,Tas,11680.0
2024-09-01,Emergency accommodation,Tas,606.0
2024-09-01,Homeless,Tas,1404.0
2024-09-01,At risk of homelessness,Tas,874.0
2024-08-01,Indigenous,Tas,430.0
2024-08-01,FDV,Tas,488.0
2024-08-01,Mental health,Tas,992.0
2024-08-01,Drug or alcohol issues,Tas,230.0
2024-08-01,Financial assistance for accommodation,Tas,48.0
2024-08-01,Nights in emergency accommodation,Tas,12173.0
2024-08-01,Emergency accommodation,Tas,618.0
2024-08-01,Homeless,Tas,1450.0
2024-08-01,At risk of homelessness,Tas,864.0
2024-07-01,Indigenous,Tas,445.0
2024-07-01,FDV,Tas,545.0
2024-07-01,Mental health,Tas,1046.0
2024-07-01,Drug or alcohol issues,Tas,226.0
2024-07-01,Financial assistance for accommodation,Tas,55.0
2024-07-01,Nights in emergency accommodation,Tas,12265.0
2024-07-01,Emergency accommodation,Tas,637.0
2024-07-01,Homeless,Tas,1504.0
2024-07-01,At risk of homelessness,Tas,911.0
2024-06-01,Indigenous,Tas,439.0
2024-06-01,FDV,Tas,557.0
2024-06-01,Mental health,Tas,1036.0
2024-06-01,Drug or alcohol issues,Tas,220.0
2024-06-01,Financial assistance for accommodation,Tas,44.0
2024-06-01,Nights in emergency accommodation,Tas,11690.0
2024-06-01,Emergency accommodation,Tas,609.0
2024-06-01,Homeless,Tas,1501.0
2024-06-01,At risk of homelessness,Tas,853.0
2024-05-01,Indigenous,Tas,486.0
2024-05-01,FDV,Tas,587.0
2024-05-01,Mental health,Tas,1146.0
2024-05-01,Drug or alcohol issues,Tas,257.0
2024-05-01,Financial assistance for accommodation,Tas,62.0
2024-05-01,Nights in emergency accommodation,Tas,12248.0
2024-05-01,Emergency accommodation,Tas,636.0
2024-05-01,Homeless,Tas,1627.0
2024-05-01,At risk of homelessness,Tas,949.0
2024-04-01,Indigenous,Tas,488.0
2024-04-01,FDV,Tas,563.0
2024-04-01,Mental health,Tas,1169.0
2024-04-01,Drug or alcohol issues,Tas,262.0
2024-04-01,Financial assistance for accommodation,Tas,55.0
2024-04-01,Nights in emergency accommodation,Tas,11112.0
2024-04-01,Emergency accommodation,Tas,596.0
2024-04-01,Homeless,Tas,1671.0
2024-04-01,At risk of homelessness,Tas,966.0
2024-03-01,Indigenous,Tas,492.0
2024-03-01,FDV,Tas,586.0
2024-03-01,Mental health,Tas,1174.0
2024-03-01,Drug or alcohol issues,Tas,258.0
2024-03-01,Financial assistance for accommodation,Tas,55.0
2024-03-01,Nights in emergency accommodation,Tas,11305.0
2024-03-01,Emergency accommodation,Tas,610.0
2024-03-01,Homeless,Tas,1682.0
2024-03-01,At risk of homelessness,Tas,988.0
2024-02-01,Indigenous,Tas,492.0
2024-02-01,FDV,Tas,561.0
2024-02-01,Mental health,Tas,1174.0
2024-02-01,Drug or alcohol issues,Tas,238.0
2024-02-01,Financial assistance for accommodation,Tas,51.0
2024-02-01,Nights in emergency accommodation,Tas,10637.0
2024-02-01,Emergency accommodation,Tas,601.0
2024-02-01,Homeless,Tas,1670.0
2024-02-01,At risk of homelessness,Tas,993.0
2024-01-01,Indigenous,Tas,478.0
2024-01-01,FDV,Tas,530.0
2024-01-01,Mental health,Tas,1133.0
2024-01-01,Drug or alcohol issues,Tas,221.0
2024-01-01,Financial assistance for accommodation,Tas,64.0
2024-01-01,Nights in emergency accommodation,Tas,11456.0
2024-01-01,Emergency accommodation,Tas,614.0
2024-01-01,Homeless,Tas,1634.0
2024-01-01,At risk of homelessness,Tas,927.0
2023-12-01,Indigenous,Tas,470.0
2023-12-01,FDV,Tas,525.0
2023-12-01,Mental health,Tas,1130.0
2023-12-01,Drug or alcohol issues,Tas,235.0
2023-12-01,Financial assistance for accommodation,Tas,60.0
2023-12-01,Nights in emergency accommodation,Tas,11324.0
2023-12-01,Emergency accommodation,Tas,611.0
2023-12-01,Homeless,Tas,1593.0
2023-12-01,At risk of homelessness,Tas,927.0
2023-11-01,Indigenous,Tas,497.0
2023-11-01,FDV,Tas,553.0
2023-11-01,Mental health,Tas,1197.0
2023-11-01,Drug or alcohol issues,Tas,240.0
2023-11-01,Financial assistance for accommodation,Tas,53.0
2023-11-01,Nights in emergency accommodation,Tas,10924.0
2023-11-01,Emergency accommodation,Tas,593.0
2023-11-01,Homeless,Tas,1639.0
2023-11-01,At risk of homelessness,Tas,940.0
2023-10-01,Indigenous,Tas,519.0
2023-10-01,FDV,Tas,579.0
2023-10-01,Mental health,Tas,1222.0
2023-10-01,Drug or alcohol issues,Tas,250.0
2023-10-01,Financial assistance for accommodation,Tas,63.0
2023-10-01,Nights in emergency accommodation,Tas,11534.0
2023-10-01,Emergency accommodation,Tas,629.0
2023-10-01,Homeless,Tas,1670.0
2023-10-01,At risk of homelessness,Tas,1014.0
2023-09-01,Indigenous,Tas,491.0
2023-09-01,FDV,Tas,562.0
2023-09-01,Mental health,Tas,1233.0
2023-09-01,Drug or alcohol issues,Tas,249.0
2023-09-01,Financial assistance for accommodation,Tas,62.0
2023-09-01,Nights in emergency accommodation,Tas,10826.0
2023-09-01,Emergency accommodation,Tas,599.0
2023-09-01,Homeless,Tas,1662.0
2023-09-01,At risk of homelessness,Tas,991.0
2023-08-01,Indigenous,Tas,475.0
2023-08-01,FDV,Tas,560.0
2023-08-01,Mental health,Tas,1241.0
2023-08-01,Drug or alcohol issues,Tas,233.0
2023-08-01,Financial assistance for accommodation,Tas,74.0
2023-08-01,Nights in emergency accommodation,Tas,10608.0
2023-08-01,Emergency accommodation,Tas,603.0
2023-08-01,Homeless,Tas,1693.0
2023-08-01,At risk of homelessness,Tas,971.0
2023-07-01,Indigenous,Tas,454.0
2023-07-01,FDV,Tas,533.0
2023-07-01,Mental health,Tas,1210.0
2023-07-01,Drug or alcohol issues,Tas,225.0
2023-07-01,Financial assistance for accommodation,Tas,62.0
2023-07-01,Nights in emergency accommodation,Tas,9681.0
2023-07-01,Emergency accommodation,Tas,571.0
2023-07-01,Homeless,Tas,1585.0
2023-07-01,At risk of homelessness,Tas,970.0
2023-06-01,Indigenous,Tas,420.0
2023-06-01,FDV,Tas,502.0
2023-06-01,Mental health,Tas,1159.0
2023-06-01,Drug or alcohol issues,Tas,226.0
2023-06-01,Financial assistance for accommodation,Tas,58.0
2023-06-01,Nights in emergency accommodation,Tas,9739.0
2023-06-01,Emergency accommodation,Tas,567.0
2023-06-01,Homeless,Tas,1583.0
2023-06-01,At risk of homelessness,Tas,930.0
2023-05-01,Indigenous,Tas,448.0
2023-05-01,FDV,Tas,522.0
2023-05-01,Mental health,Tas,1152.0
2023-05-01,Drug or alcohol issues,Tas,219.0
2023-05-01,Financial assistance for accommodation,Tas,71.0
2023-05-01,Nights in emergency accommodation,Tas,10750.0
2023-05-01,Emergency accommodation,Tas,578.0
2023-05-01,Homeless,Tas,1618.0
2023-05-01,At risk of homelessness,Tas,941.0
2023-04-01,Indigenous,Tas,450.0
2023-04-01,FDV,Tas,517.0
2023-04-01,Mental health,Tas,1114.0
2023-04-01,Drug or alcohol issues,Tas,222.0
2023-04-01,Financial assistance for accommodation,Tas,60.0
2023-04-01,Nights in emergency accommodation,Tas,10599.0
2023-04-01,Emergency accommodation,Tas,548.0
2023-04-01,Homeless,Tas,1545.0
2023-04-01,At risk of homelessness,Tas,959.0
2023-03-01,Indigenous,Tas,442.0
2023-03-01,FDV,Tas,568.0
2023-03-01,Mental health,Tas,1204.0
2023-03-01,Drug or alcohol issues,Tas,234.0
2023-03-01,Financial assistance for accommodation,Tas,67.0
2023-03-01,Nights in emergency accommodation,Tas,11404.0
2023-03-01,Emergency accommodation,Tas,589.0
2023-03-01,Homeless,Tas,1686.0
2023-03-01,At risk of homelessness,Tas,953.0
2023-02-01,Indigenous,Tas,419.0
2023-02-01,FDV,Tas,584.0
2023-02-01,Mental health,Tas,1170.0
2023-02-01,Drug or alcohol issues,Tas,231.0
2023-02-01,Financial assistance for accommodation,Tas,59.0
2023-02-01,Nights in emergency accommodation,Tas,9381.0
2023-02-01,Emergency accommodation,Tas,552.0
2023-02-01,Homeless,Tas,1614.0
2023-02-01,At risk of homelessness,Tas,932.0
2023-01-01,Indigenous,Tas,403.0
2023-01-01,FDV,Tas,563.0
2023-01-01,Mental health,Tas,1194.0
2023-01-01,Drug or alcohol issues,Tas,230.0
2023-01-01,Financial assistance for accommodation,Tas,65.0
2023-01-01,Nights in emergency accommodation,Tas,10381.0
2023-01-01,Emergency accommodation,Tas,560.0
2023-01-01,Homeless,Tas,1585.0
2023-01-01,At risk of homelessness,Tas,945.0
2022-12-01,Indigenous,Tas,409.0
2022-12-01,FDV,Tas,557.0
2022-12-01,Mental health,Tas,1236.0
2022-12-01,Drug or alcohol issues,Tas,235.0
2022-12-01,Financial assistance for accommodation,Tas,77.0
2022-12-01,Nights in emergency accommodation,Tas,10349.0
2022-12-01,Emergency accommodation,Tas,546.0
2022-12-01,Homeless,Tas,1606.0
2022-12-01,At risk of homelessness,Tas,1012.0
2022-11-01,Indigenous,Tas,450.0
2022-11-01,FDV,Tas,605.0
2022-11-01,Mental health,Tas,1318.0
2022-11-01,Drug or alcohol issues,Tas,262.0
2022-11-01,Financial assistance for accommodation,Tas,90.0
2022-11-01,Nights in emergency accommodation,Tas,10749.0
2022-11-01,Emergency accommodation,Tas,565.0
2022-11-01,Homeless,Tas,1733.0
2022-11-01,At risk of homelessness,Tas,1033.0
2022-10-01,Indigenous,Tas,454.0
2022-10-01,FDV,Tas,564.0
2022-10-01,Mental health,Tas,1295.0
2022-10-01,Drug or alcohol issues,Tas,265.0
2022-10-01,Financial assistance for accommodation,Tas,97.0
2022-10-01,Nights in emergency accommodation,Tas,11220.0
2022-10-01,Emergency accommodation,Tas,595.0
2022-10-01,Homeless,Tas,1756.0
2022-10-01,At risk of homelessness,Tas,1019.0
2022-09-01,Indigenous,Tas,450.0
2022-09-01,FDV,Tas,548.0
2022-09-01,Mental health,Tas,1326.0
2022-09-01,Drug or alcohol issues,Tas,266.0
2022-09-01,Financial assistance for accommodation,Tas,101.0
2022-09-01,Nights in emergency accommodation,Tas,10875.0
2022-09-01,Emergency accommodation,Tas,601.0
2022-09-01,Homeless,Tas,1820.0
2022-09-01,At risk of homelessness,Tas,955.0
2022-08-01,Indigenous,Tas,405.0
2022-08-01,FDV,Tas,568.0
2022-08-01,Mental health,Tas,1256.0
2022-08-01,Drug or alcohol issues,Tas,250.0
2022-08-01,Financial assistance for accommodation,Tas,97.0
2022-08-01,Nights in emergency accommodation,Tas,10821.0
2022-08-01,Emergency accommodation,Tas,606.0
2022-08-01,Homeless,Tas,1789.0
2022-08-01,At risk of homelessness,Tas,948.0
2022-07-01,Indigenous,Tas,410.0
2022-07-01,FDV,Tas,546.0
2022-07-01,Mental health,Tas,1217.0
2022-07-01,Drug or alcohol issues,Tas,249.0
2022-07-01,Financial assistance for accommodation,Tas,69.0
2022-07-01,Nights in emergency accommodation,Tas,11031.0
2022-07-01,Emergency accommodation,Tas,551.0
2022-07-01,Homeless,Tas,1745.0
2022-07-01,At risk of homelessness,Tas,917.0
2022-06-01,Indigenous,Tas,417.0
2022-06-01,FDV,Tas,544.0
2022-06-01,Mental health,Tas,1249.0
2022-06-01,Drug or alcohol issues,Tas,242.0
2022-06-01,Financial assistance for accommodation,Tas,68.0
2022-06-01,Nights in emergency accommodation,Tas,10152.0
2022-06-01,Emergency accommodation,Tas,556.0
2022-06-01,Homeless,Tas,1767.0
2022-06-01,At risk of homelessness,Tas,953.0
2022-05-01,Indigenous,Tas,449.0
2022-05-01,FDV,Tas,545.0
2022-05-01,Mental health,Tas,1305.0
2022-05-01,Drug or alcohol issues,Tas,245.0
2022-05-01,Financial assistance for accommodation,Tas,84.0
2022-05-01,Nights in emergency accommodation,Tas,10161.0
2022-05-01,Emergency accommodation,Tas,573.0
2022-05-01,Homeless,Tas,1803.0
2022-05-01,At risk of homelessness,Tas,994.0
2022-04-01,Indigenous,Tas,437.0
2022-04-01,FDV,Tas,554.0
2022-04-01,Mental health,Tas,1263.0
2022-04-01,Drug or alcohol issues,Tas,230.0
2022-04-01,Financial assistance for accommodation,Tas,95.0
2022-04-01,Nights in emergency accommodation,Tas,9607.0
2022-04-01,Emergency accommodation,Tas,519.0
2022-04-01,Homeless,Tas,1779.0
2022-04-01,At risk of homelessness,Tas,977.0
2022-03-01,Indigenous,Tas,437.0
2022-03-01,FDV,Tas,570.0
2022-03-01,Mental health,Tas,1350.0
2022-03-01,Drug or alcohol issues,Tas,249.0
2022-03-01,Financial assistance for accommodation,Tas,67.0
2022-03-01,Nights in emergency accommodation,Tas,9236.0
2022-03-01,Emergency accommodation,Tas,504.0
2022-03-01,Homeless,Tas,1815.0
2022-03-01,At risk of homelessness,Tas,1041.0
2022-02-01,Indigenous,Tas,425.0
2022-02-01,FDV,Tas,527.0
2022-02-01,Mental health,Tas,1287.0
2022-02-01,Drug or alcohol issues,Tas,227.0
2022-02-01,Financial assistance for accommodation,Tas,65.0
2022-02-01,Nights in emergency accommodation,Tas,8001.0
2022-02-01,Emergency accommodation,Tas,518.0
2022-02-01,Homeless,Tas,1723.0
2022-02-01,At risk of homelessness,Tas,1019.0
2022-01-01,Indigenous,Tas,408.0
2022-01-01,FDV,Tas,500.0
2022-01-01,Mental health,Tas,1260.0
2022-01-01,Drug or alcohol issues,Tas,221.0
2022-01-01,Financial assistance for accommodation,Tas,79.0
2022-01-01,Nights in emergency accommodation,Tas,9256.0
2022-01-01,Emergency accommodation,Tas,479.0
2022-01-01,Homeless,Tas,1668.0
2022-01-01,At risk of homelessness,Tas,974.0
2021-12-01,Indigenous,Tas,419.0
2021-12-01,FDV,Tas,499.0
2021-12-01,Mental health,Tas,1280.0
2021-12-01,Drug or alcohol issues,Tas,233.0
2021-12-01,Financial assistance for accommodation,Tas,88.0
2021-12-01,Nights in emergency accommodation,Tas,9096.0
2021-12-01,Emergency accommodation,Tas,499.0
2021-12-01,Homeless,Tas,1624.0
2021-12-01,At risk of homelessness,Tas,1024.0
2021-11-01,Indigenous,Tas,433.0
2021-11-01,FDV,Tas,520.0
2021-11-01,Mental health,Tas,1307.0
2021-11-01,Drug or alcohol issues,Tas,242.0
2021-11-01,Financial assistance for accommodation,Tas,93.0
2021-11-01,Nights in emergency accommodation,Tas,9382.0
2021-11-01,Emergency accommodation,Tas,536.0
2021-11-01,Homeless,Tas,1692.0
2021-11-01,At risk of homelessness,Tas,976.0
2021-10-01,Indigenous,Tas,420.0
2021-10-01,FDV,Tas,541.0
2021-10-01,Mental health,Tas,1294.0
2021-10-01,Drug or alcohol issues,Tas,228.0
2021-10-01,Financial assistance for accommodation,Tas,113.0
2021-10-01,Nights in emergency accommodation,Tas,9369.0
2021-10-01,Emergency accommodation,Tas,567.0
2021-10-01,Homeless,Tas,1688.0
2021-10-01,At risk of homelessness,Tas,984.0
2021-09-01,Indigenous,Tas,412.0
2021-09-01,FDV,Tas,554.0
2021-09-01,Mental health,Tas,1287.0
2021-09-01,Drug or alcohol issues,Tas,260.0
2021-09-01,Financial assistance for accommodation,Tas,86.0
2021-09-01,Nights in emergency accommodation,Tas,9475.0
2021-09-01,Emergency accommodation,Tas,524.0
2021-09-01,Homeless,Tas,1686.0
2021-09-01,At risk of homelessness,Tas,960.0
2021-08-01,Indigenous,Tas,428.0
2021-08-01,FDV,Tas,597.0
2021-08-01,Mental health,Tas,1315.0
2021-08-01,Drug or alcohol issues,Tas,257.0
2021-08-01,Financial assistance for accommodation,Tas,91.0
2021-08-01,Nights in emergency accommodation,Tas,9949.0
2021-08-01,Emergency accommodation,Tas,553.0
2021-08-01,Homeless,Tas,1730.0
2021-08-01,At risk of homelessness,Tas,938.0
2021-07-01,Indigenous,Tas,414.0
2021-07-01,FDV,Tas,578.0
2021-07-01,Mental health,Tas,1306.0
2021-07-01,Drug or alcohol issues,Tas,258.0
2021-07-01,Financial assistance for accommodation,Tas,101.0
2021-07-01,Nights in emergency accommodation,Tas,10424.0
2021-07-01,Emergency accommodation,Tas,557.0
2021-07-01,Homeless,Tas,1729.0
2021-07-01,At risk of homelessness,Tas,887.0
2021-06-01,Indigenous,Tas,410.0
2021-06-01,FDV,Tas,564.0
2021-06-01,Mental health,Tas,1298.0
2021-06-01,Drug or alcohol issues,Tas,244.0
2021-06-01,Financial assistance for accommodation,Tas,109.0
2021-06-01,Nights in emergency accommodation,Tas,9154.0
2021-06-01,Emergency accommodation,Tas,550.0
2021-06-01,Homeless,Tas,1704.0
2021-06-01,At risk of homelessness,Tas,897.0
2021-05-01,Indigenous,Tas,377.0
2021-05-01,FDV,Tas,558.0
2021-05-01,Mental health,Tas,1264.0
2021-05-01,Drug or alcohol issues,Tas,237.0
2021-05-01,Financial assistance for accommodation,Tas,124.0
2021-05-01,Nights in emergency accommodation,Tas,8506.0
2021-05-01,Emergency accommodation,Tas,477.0
2021-05-01,Homeless,Tas,1659.0
2021-05-01,At risk of homelessness,Tas,912.0
2021-04-01,Indigenous,Tas,372.0
2021-04-01,FDV,Tas,538.0
2021-04-01,Mental health,Tas,1232.0
2021-04-01,Drug or alcohol issues,Tas,218.0
2021-04-01,Financial assistance for accommodation,Tas,85.0
2021-04-01,Nights in emergency accommodation,Tas,7799.0
2021-04-01,Emergency accommodation,Tas,439.0
2021-04-01,Homeless,Tas,1602.0
2021-04-01,At risk of homelessness,Tas,861.0
2021-03-01,Indigenous,Tas,376.0
2021-03-01,FDV,Tas,598.0
2021-03-01,Mental health,Tas,1304.0
2021-03-01,Drug or alcohol issues,Tas,233.0
2021-03-01,Financial assistance for accommodation,Tas,123.0
2021-03-01,Nights in emergency accommodation,Tas,8985.0
2021-03-01,Emergency accommodation,Tas,522.0
2021-03-01,Homeless,Tas,1660.0
2021-03-01,At risk of homelessness,Tas,925.0
2021-02-01,Indigenous,Tas,377.0
2021-02-01,FDV,Tas,568.0
2021-02-01,Mental health,Tas,1264.0
2021-02-01,Drug or alcohol issues,Tas,225.0
2021-02-01,Financial assistance for accommodation,Tas,106.0
2021-02-01,Nights in emergency accommodation,Tas,8078.0
2021-02-01,Emergency accommodation,Tas,482.0
2021-02-01,Homeless,Tas,1628.0
2021-02-01,At risk of homelessness,Tas,908.0
2021-01-01,Indigenous,Tas,378.0
2021-01-01,FDV,Tas,557.0
2021-01-01,Mental health,Tas,1211.0
2021-01-01,Drug or alcohol issues,Tas,237.0
2021-01-01,Financial assistance for accommodation,Tas,90.0
2021-01-01,Nights in emergency accommodation,Tas,9179.0
2021-01-01,Emergency accommodation,Tas,483.0
